SR_Number,Status,ACTIVITY,Involved_ST_Function_Div,Involved_Org_line_3,Involved_ST,SR_Latest_Impact,Product,Country,Owner_Country,time_from_start,time_from_previous_event(start),daytime,weekday,# ACTIVITY=In Progress,# ACTIVITY=Awaiting Assignment,# ACTIVITY=Resolved,# ACTIVITY=Assigned,# ACTIVITY=Closed,# ACTIVITY=Wait - User,# ACTIVITY=Wait - Implementation,# ACTIVITY=Wait,# ACTIVITY=Wait - Vendor,# ACTIVITY=In Call,# ACTIVITY=Wait - Customer,# ACTIVITY=Unmatched,# ACTIVITY=Cancelled,lead_time
1-629883996,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,864.661,87.22,33463.273,Friday,8,5,1,1,1,0,0,0,0,0,0,0,0,11779.864
1-629883996,Queued,Awaiting Assignment,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,865.82,1.159,33464.432,Friday,9,5,1,1,1,0,0,0,0,0,0,0,0,11779.864
1-629883996,Queued,Awaiting Assignment,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,865.821,0.001,33464.433,Friday,9,6,1,1,1,0,0,0,0,0,0,0,0,11779.864
1-629883996,Accepted,In Progress,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,3881.477,3015.656,36480.089,Friday,9,7,1,1,1,0,0,0,0,0,0,0,0,11779.864
1-629883996,Completed,Resolved,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,3881.489,0.012,36480.101,Friday,10,7,1,1,1,0,0,0,0,0,0,0,0,11779.864
1-629883996,Accepted,In Progress,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Belgium,4410.742,529.253,37009.354,Friday,10,7,2,1,1,0,0,0,0,0,0,0,0,11779.864
1-629883996,Accepted,Assigned,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium,4410.743,0.001,37009.355,Friday,11,7,2,1,1,0,0,0,0,0,0,0,0,11779.864
1-629883996,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium,4410.747,0.004,37009.359,Friday,11,7,2,2,1,0,0,0,0,0,0,0,0,11779.864
1-629883996,Queued,Awaiting Assignment,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium,4410.826,0.079,37009.438,Friday,12,7,2,2,1,0,0,0,0,0,0,0,0,11779.864
1-629883996,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,4464.163,53.337,37062.775,Friday,12,8,2,2,1,0,0,0,0,0,0,0,0,11779.864
1-629883996,Accepted,Wait,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,4464.193,0.03,37062.805,Friday,13,8,2,2,1,0,0,0,0,0,0,0,0,11779.864
1-629883996,Accepted,Assigned,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,4726.952,262.759,37325.564,Friday,13,8,2,2,1,0,0,1,0,0,0,0,0,11779.864
1-629883996,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,4726.964,0.012,37325.576,Friday,13,8,2,3,1,0,0,1,0,0,0,0,0,11779.864
1-629883996,Accepted,Wait - User,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,4732.526,5.562,37331.138,Friday,14,8,2,3,1,0,0,1,0,0,0,0,0,11779.864
1-629883996,Queued,Awaiting Assignment,A2_1,Org line C,D5,Medium,PROD542,nl,Netherlands,4743.085,10.559,37341.697,Friday,14,8,2,3,1,1,0,1,0,0,0,0,0,11779.864
1-629883996,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium,4746.966,3.881,37345.578,Friday,14,9,2,3,1,1,0,1,0,0,0,0,0,11779.864
1-629883996,Accepted,Wait - User,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium,4747.124,0.158,37345.736,Friday,15,9,2,3,1,1,0,1,0,0,0,0,0,11779.864
1-629883996,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium,4987.302,240.178,37585.914,Friday,15,9,2,3,1,2,0,1,0,0,0,0,0,11779.864
1-629883996,Queued,Awaiting Assignment,missing,Org line V7,V33 2nd,Medium,PROD542,nl,Belgium,4987.332,0.03,37585.944,Friday,16,9,2,3,1,2,0,1,0,0,0,0,0,11779.864
1-629883996,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,6743.554,1756.222,39342.166,Friday,16,10,2,3,1,2,0,1,0,0,0,0,0,11779.864
1-629883996,Queued,Awaiting Assignment,A2_1,Org line C,D5,Medium,PROD542,nl,Netherlands,6743.612,0.058,39342.224,Friday,17,10,2,3,1,2,0,1,0,0,0,0,0,11779.864
1-629883996,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium,6743.924,0.312,39342.536,Friday,17,11,2,3,1,2,0,1,0,0,0,0,0,11779.864
1-629883996,Accepted,Wait - User,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium,6744.734,0.81,39343.346,Friday,18,11,2,3,1,2,0,1,0,0,0,0,0,11779.864
1-629883996,Queued,Awaiting Assignment,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium,6817.342,72.608,39415.954,Friday,18,11,2,3,1,3,0,1,0,0,0,0,0,11779.864
1-629883996,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,7143.259,325.917,39741.871,Friday,18,12,2,3,1,3,0,1,0,0,0,0,0,11779.864
1-629883996,Accepted,Wait,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,7143.268,0.009,39741.88,Friday,19,12,2,3,1,3,0,1,0,0,0,0,0,11779.864
1-629883996,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,7144.499,1.231,39743.111,Friday,19,12,2,3,1,3,0,2,0,0,0,0,0,11779.864
1-629883996,Accepted,Wait,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,7148.815,4.316,39747.427,Friday,20,12,2,3,1,3,0,2,0,0,0,0,0,11779.864
1-629883996,Queued,Awaiting Assignment,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,7247.49,98.675,39846.102,Friday,20,12,2,3,1,3,0,3,0,0,0,0,0,11779.864
1-629883996,Accepted,In Progress,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,9682.947,2435.457,42281.559,Friday,20,13,2,3,1,3,0,3,0,0,0,0,0,11779.864
1-629883996,Queued,Awaiting Assignment,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,9682.966,0.019,42281.578,Friday,21,13,2,3,1,3,0,3,0,0,0,0,0,11779.864
1-629883996,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,11119.812,1436.846,43718.424,Friday,21,14,2,3,1,3,0,3,0,0,0,0,0,11779.864
1-629883996,Completed,Resolved,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,11119.863,0.051,43718.475,Friday,22,14,2,3,1,3,0,3,0,0,0,0,0,11779.864
1-632620937,Accepted,In Progress,A2_1,Org line B,D10,Low,PROD79,au,Australia,0.0,0.0,33155.507,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,10963.45
1-632620937,Accepted,In Progress,A2_1,Org line B,D10,Low,PROD79,au,Australia,0.087,0.087,33155.594,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,10963.45
1-632620937,Accepted,Wait - User,A2_1,Org line B,D10,Low,PROD79,au,Australia,0.096,0.009,33155.603,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,10963.45
1-632620937,Queued,Awaiting Assignment,missing,Org line B,S59,Low,PROD79,au,Australia,0.407,0.311,33155.914,Friday,2,0,0,0,0,1,0,0,0,0,0,0,0,10963.45
1-632620937,Accepted,In Progress,missing,Org line B,S59,Low,PROD79,au,Australia,0.413,0.006,33155.92,Friday,2,1,0,0,0,1,0,0,0,0,0,0,0,10963.45
1-632620937,Accepted,Assigned,missing,Org line B,S59,Low,PROD79,au,Australia,0.431,0.018,33155.938,Friday,3,1,0,0,0,1,0,0,0,0,0,0,0,10963.45
1-632620937,Accepted,In Progress,missing,Org line B,S59,Low,PROD79,au,Australia,3.949,3.518,33159.456,Friday,3,1,0,1,0,1,0,0,0,0,0,0,0,10963.45
1-632620937,Accepted,Wait,missing,Org line B,S59,Low,PROD79,au,Australia,4.213,0.264,33159.72,Friday,4,1,0,1,0,1,0,0,0,0,0,0,0,10963.45
1-632620937,Completed,Resolved,missing,Org line B,S59,Low,PROD79,au,Australia,10299.385,10295.172,43454.892,Friday,4,1,0,1,0,1,0,1,0,0,0,0,0,10963.45
1-637842042,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium,0.0,0.0,33796.83,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,10581.645
1-637842042,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium,0.009,0.009,33796.839,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,10581.645
1-637842042,Queued,Awaiting Assignment,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium,0.883,0.874,33797.713,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,10581.645
1-637842042,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,1.545,0.662,33798.375,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,10581.645
1-637842042,Queued,Awaiting Assignment,A2_1,Org line C,D2,Medium,PROD542,nl,Netherlands,12.671,11.126,33809.501,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,10581.645
1-637842042,Queued,Awaiting Assignment,A2_1,Org line C,D2,Medium,PROD542,nl,Netherlands,12.672,0.001,33809.502,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,10581.645
1-637842042,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium,14.228,1.556,33811.058,Friday,3,3,0,0,0,0,0,0,0,0,0,0,0,10581.645
1-637842042,Accepted,Assigned,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium,17.647,3.419,33814.477,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,10581.645
1-637842042,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium,20.732,3.085,33817.562,Friday,4,3,0,1,0,0,0,0,0,0,0,0,0,10581.645
1-637842042,Accepted,Assigned,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium,20.752,0.02,33817.582,Friday,5,3,0,1,0,0,0,0,0,0,0,0,0,10581.645
1-637842042,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium,68.175,47.423,33865.005,Friday,5,3,0,2,0,0,0,0,0,0,0,0,0,10581.645
1-637842042,Accepted,Wait - Vendor,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium,69.066,0.891,33865.896,Friday,6,3,0,2,0,0,0,0,0,0,0,0,0,10581.645
1-637842042,Completed,Resolved,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium,87.737,18.671,33884.567,Friday,6,3,0,2,0,0,0,0,1,0,0,0,0,10581.645
1-637842042,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium,95.428,7.691,33892.258,Friday,6,3,1,2,0,0,0,0,1,0,0,0,0,10581.645
1-637842042,Queued,Awaiting Assignment,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium,95.953,0.525,33892.783,Friday,7,3,1,2,0,0,0,0,1,0,0,0,0,10581.645
1-637842042,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,161.471,65.518,33958.301,Friday,7,4,1,2,0,0,0,0,1,0,0,0,0,10581.645
1-637842042,Queued,Awaiting Assignment,A2_1,Org line C,D2,Medium,PROD542,nl,Netherlands,161.666,0.195,33958.496,Friday,8,4,1,2,0,0,0,0,1,0,0,0,0,10581.645
1-637842042,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium,172.743,11.077,33969.573,Friday,8,5,1,2,0,0,0,0,1,0,0,0,0,10581.645
1-637842042,Queued,Awaiting Assignment,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium,172.899,0.156,33969.729,Friday,9,5,1,2,0,0,0,0,1,0,0,0,0,10581.645
1-637842042,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,241.811,68.912,34038.641,Friday,9,6,1,2,0,0,0,0,1,0,0,0,0,10581.645
1-637842042,Queued,Awaiting Assignment,A2_1,Org line C,D2,Medium,PROD542,nl,Netherlands,245.491,3.68,34042.321,Friday,10,6,1,2,0,0,0,0,1,0,0,0,0,10581.645
1-637842042,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium,246.345,0.854,34043.175,Friday,10,7,1,2,0,0,0,0,1,0,0,0,0,10581.645
1-637842042,Queued,Awaiting Assignment,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Belgium,246.669,0.324,34043.499,Friday,11,7,1,2,0,0,0,0,1,0,0,0,0,10581.645
1-637842042,Accepted,In Progress,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,6320.699,6074.03,40117.529,Friday,11,8,1,2,0,0,0,0,1,0,0,0,0,10581.645
1-637842042,Accepted,Wait,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,6320.703,0.004,40117.533,Friday,12,8,1,2,0,0,0,0,1,0,0,0,0,10581.645
1-637842042,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,9936.769,3616.066,43733.599,Friday,12,8,1,2,0,0,0,1,1,0,0,0,0,10581.645
1-637842042,Completed,Resolved,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,9937.095,0.326,43733.925,Friday,13,8,1,2,0,0,0,1,1,0,0,0,0,10581.645
1-643733486,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD542,nl,Belgium,0.0,0.0,34413.444,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,9965.027
1-643733486,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD542,nl,Belgium,0.033,0.033,34413.477,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,9965.027
1-643733486,Queued,Awaiting Assignment,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium,0.114,0.081,34413.558,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,9965.027
1-643733486,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,164.407,164.293,34577.851,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,9965.027
1-643733486,Queued,Awaiting Assignment,A2_1,Org line C,D6,Medium,PROD542,nl,Netherlands,164.495,0.088,34577.939,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,9965.027
1-643733486,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD542,nl,Belgium,168.616,4.121,34582.06,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,9965.027
1-643733486,Accepted,Assigned,A2_1,Org line C,D6,Medium,PROD542,nl,Belgium,168.628,0.012,34582.072,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,9965.027
1-643733486,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD542,nl,Belgium,169.752,1.124,34583.196,Friday,4,2,0,1,0,0,0,0,0,0,0,0,0,9965.027
1-643733486,Queued,Awaiting Assignment,missing,Org line V7,V36 2nd,Medium,PROD542,nl,Belgium,170.162,0.41,34583.606,Friday,5,2,0,1,0,0,0,0,0,0,0,0,0,9965.027
1-643733486,Accepted,In Progress,missing,Org line V7,V36 2nd,Medium,PROD542,nl,Spain,516.681,346.519,34930.125,Friday,5,3,0,1,0,0,0,0,0,0,0,0,0,9965.027
1-643733486,Queued,Awaiting Assignment,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Spain,516.814,0.133,34930.258,Friday,6,3,0,1,0,0,0,0,0,0,0,0,0,9965.027
1-643733486,Accepted,In Progress,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,5706.407,5189.593,40119.851,Friday,6,4,0,1,0,0,0,0,0,0,0,0,0,9965.027
1-643733486,Accepted,Wait,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,5706.412,0.005,40119.856,Friday,7,4,0,1,0,0,0,0,0,0,0,0,0,9965.027
1-643733486,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,9321.906,3615.494,43735.35,Friday,7,4,0,1,0,0,0,1,0,0,0,0,0,9965.027
1-643733486,Completed,Resolved,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,9322.403,0.497,43735.847,Friday,8,4,0,1,0,0,0,1,0,0,0,0,0,9965.027
1-648654669,Accepted,In Progress,A2_1,Org line A2,L19 2nd,High,PROD792,se,Sweden,0.0,0.0,34662.095,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,9630.258
1-648654669,Accepted,In Progress,A2_1,Org line A2,L19 2nd,High,PROD792,se,Sweden,0.041,0.041,34662.136,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,9630.258
1-648654669,Accepted,Wait - User,A2_1,Org line A2,L19 2nd,High,PROD792,se,Sweden,8.599,8.558,34670.694,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,9630.258
1-648654669,Accepted,In Progress,A2_1,Org line A2,L19 2nd,High,PROD792,se,Sweden,8907.398,8898.799,43569.493,Friday,2,0,0,0,0,1,0,0,0,0,0,0,0,9630.258
1-648654669,Accepted,In Progress,A2_1,Org line A2,L19 2nd,High,PROD792,se,Sweden,8907.895,0.497,43569.99,Friday,3,0,0,0,0,1,0,0,0,0,0,0,0,9630.258
1-648654669,Completed,Resolved,A2_1,Org line A2,L19 2nd,High,PROD792,se,Sweden,8967.08,59.185,43629.175,Friday,4,0,0,0,0,1,0,0,0,0,0,0,0,9630.258
1-660218981,Queued,Awaiting Assignment,missing,Other,S56,Medium,PROD803,in,Canada,0.0,0.0,36249.273,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,8129.194
1-660218981,Accepted,In Progress,missing,Other,S56,Medium,PROD803,in,Brazil,1.295,1.295,36250.568,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,8129.194
1-660218981,Accepted,In Progress,missing,Other,S56,Medium,PROD803,in,Brazil,1.299,0.004,36250.572,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,8129.194
1-660218981,Queued,Awaiting Assignment,C_6,Org line C,G275 3rd,Medium,PROD803,in,Brazil,1.411,0.112,36250.684,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,8129.194
1-660218981,Accepted,In Progress,C_6,Org line C,N55 3rd,Medium,PROD803,in,USA,3522.671,3521.26,39771.944,Friday,2,2,0,0,0,0,0,0,0,0,0,0,0,8129.194
1-660218981,Queued,Awaiting Assignment,E_10,Org line B,G238 2nd,Medium,PROD803,in,USA,3522.745,0.074,39772.018,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,8129.194
1-660218981,Accepted,In Progress,E_10,Org line B,G238 2nd,Medium,PROD803,in,INDIA,3524.598,1.853,39773.871,Friday,3,3,0,0,0,0,0,0,0,0,0,0,0,8129.194
1-660218981,Queued,Awaiting Assignment,E_5,Org line C,G116,Medium,PROD803,in,INDIA,3524.734,0.136,39774.007,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,8129.194
1-660218981,Accepted,In Progress,E_5,Org line C,G116,Medium,PROD803,in,INDIA,3558.781,34.047,39808.054,Friday,4,4,0,0,0,0,0,0,0,0,0,0,0,8129.194
1-660218981,Accepted,Wait,E_5,Org line C,G116,Medium,PROD803,in,INDIA,3558.796,0.015,39808.069,Friday,5,4,0,0,0,0,0,0,0,0,0,0,0,8129.194
1-660218981,Accepted,In Progress,E_5,Org line C,G116,Medium,PROD803,in,INDIA,7495.896,3937.1,43745.169,Friday,5,4,0,0,0,0,0,1,0,0,0,0,0,8129.194
1-660218981,Completed,Resolved,E_5,Org line C,G116,Medium,PROD803,in,INDIA,7495.898,0.002,43745.171,Friday,6,4,0,0,0,0,0,1,0,0,0,0,0,8129.194
1-684695843,Queued,Awaiting Assignment,missing,Other,T19,Medium,PROD726,se,Sweden,0.0,0.0,37438.224,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,7285.935
1-684695843,Queued,Awaiting Assignment,A2_3,Org line A2,G45 2nd,Medium,PROD726,se,Sweden,0.859,0.859,37439.083,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,7285.935
1-684695843,Accepted,In Progress,A2_3,Org line A2,G45 2nd,Medium,PROD726,se,Sweden,167.944,167.085,37606.168,Friday,0,2,0,0,0,0,0,0,0,0,0,0,0,7285.935
1-684695843,Accepted,Wait,A2_3,Org line A2,G45 2nd,Medium,PROD726,se,Sweden,167.95,0.006,37606.174,Friday,1,2,0,0,0,0,0,0,0,0,0,0,0,7285.935
1-684695843,Accepted,Assigned,A2_3,Org line A2,G45 2nd,Medium,PROD726,se,Sweden,5543.806,5375.856,42982.03,Friday,1,2,0,0,0,0,0,1,0,0,0,0,0,7285.935
1-684695843,Accepted,In Progress,A2_3,Org line A2,G45 2nd,Medium,PROD726,se,Sweden,5678.658,134.852,43116.882,Friday,1,2,0,1,0,0,0,1,0,0,0,0,0,7285.935
1-684695843,Completed,Resolved,A2_3,Org line A2,G45 2nd,Medium,PROD726,se,Sweden,6627.738,949.08,44065.962,Friday,2,2,0,1,0,0,0,1,0,0,0,0,0,7285.935
1-685155470,Accepted,In Progress,missing,Org line V2,T12,Low,PROD42,se,Sweden,0.0,0.0,37426.856,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,7297.303
1-685155470,Accepted,In Progress,missing,Org line V2,T12,Low,PROD42,se,Sweden,0.038,0.038,37426.894,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,7297.303
1-685155470,Accepted,Wait - User,missing,Org line V2,T12,Low,PROD42,se,Sweden,0.235,0.197,37427.091,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,7297.303
1-685155470,Accepted,In Progress,missing,Org line V2,T12,Low,PROD42,se,Sweden,1.329,1.094,37428.185,Friday,2,0,0,0,0,1,0,0,0,0,0,0,0,7297.303
1-685155470,Accepted,Wait - User,missing,Org line V2,T12,Low,PROD42,se,Sweden,3.638,2.309,37430.494,Friday,3,0,0,0,0,1,0,0,0,0,0,0,0,7297.303
1-685155470,Queued,Awaiting Assignment,missing,Org line V2,T9,Low,PROD42,se,Sweden,6.1,2.462,37432.956,Friday,3,0,0,0,0,2,0,0,0,0,0,0,0,7297.303
1-685155470,Accepted,In Progress,missing,Org line V2,T9,Low,PROD42,se,Sweden,6.187,0.087,37433.043,Friday,3,1,0,0,0,2,0,0,0,0,0,0,0,7297.303
1-685155470,Accepted,Wait - Customer,missing,Org line V2,T9,Low,PROD42,se,Sweden,71.509,65.322,37498.365,Friday,4,1,0,0,0,2,0,0,0,0,0,0,0,7297.303
1-685155470,Queued,Awaiting Assignment,missing,Org line V2,T12,Low,PROD42,se,Sweden,77.569,6.06,37504.425,Friday,4,1,0,0,0,2,0,0,0,0,1,0,0,7297.303
1-685155470,Accepted,In Progress,missing,Org line V2,T12,Low,PROD42,se,Sweden,82.035,4.466,37508.891,Friday,4,2,0,0,0,2,0,0,0,0,1,0,0,7297.303
1-685155470,Accepted,Wait - User,missing,Org line V2,T12,Low,PROD42,se,Sweden,86.627,4.592,37513.483,Friday,5,2,0,0,0,2,0,0,0,0,1,0,0,7297.303
1-685155470,Accepted,In Progress,missing,Org line V2,T12,Low,PROD42,se,Sweden,88.18,1.553,37515.036,Friday,5,2,0,0,0,3,0,0,0,0,1,0,0,7297.303
1-685155470,Accepted,Wait - User,missing,Org line V2,T12,Low,PROD42,se,Sweden,94.456,6.276,37521.312,Friday,6,2,0,0,0,3,0,0,0,0,1,0,0,7297.303
1-685155470,Accepted,In Progress,missing,Org line V2,T12,Low,PROD42,se,Sweden,247.517,153.061,37674.373,Friday,6,2,0,0,0,4,0,0,0,0,1,0,0,7297.303
1-685155470,Accepted,Wait - User,missing,Org line V2,T12,Low,PROD42,se,Sweden,261.491,13.974,37688.347,Friday,7,2,0,0,0,4,0,0,0,0,1,0,0,7297.303
1-685155470,Queued,Awaiting Assignment,missing,Org line V2,T9,Low,PROD42,se,Sweden,268.017,6.526,37694.873,Friday,7,2,0,0,0,5,0,0,0,0,1,0,0,7297.303
1-685155470,Accepted,In Progress,missing,Org line V2,T9,Low,PROD42,se,Sweden,500.573,232.556,37927.429,Friday,7,3,0,0,0,5,0,0,0,0,1,0,0,7297.303
1-685155470,Accepted,In Progress,missing,Org line V2,T12,Low,PROD42,se,Sweden,504.977,4.404,37931.833,Friday,8,3,0,0,0,5,0,0,0,0,1,0,0,7297.303
1-685155470,Queued,Awaiting Assignment,missing,Org line V2,T16 2nd,Low,PROD42,se,Sweden,505.04,0.063,37931.896,Friday,9,3,0,0,0,5,0,0,0,0,1,0,0,7297.303
1-685155470,Accepted,In Progress,missing,Org line V2,T16 2nd,Low,PROD42,se,Sweden,506.65,1.61,37933.506,Friday,9,4,0,0,0,5,0,0,0,0,1,0,0,7297.303
1-685155470,Queued,Awaiting Assignment,missing,Org line V2,T9,Low,PROD42,se,Sweden,506.736,0.086,37933.592,Friday,10,4,0,0,0,5,0,0,0,0,1,0,0,7297.303
1-685155470,Accepted,In Progress,missing,Org line V2,T9,Low,PROD42,se,Sweden,515.288,8.552,37942.144,Friday,10,5,0,0,0,5,0,0,0,0,1,0,0,7297.303
1-685155470,Queued,Awaiting Assignment,missing,Org line V2,T5,Low,PROD42,se,Sweden,515.446,0.158,37942.302,Friday,11,5,0,0,0,5,0,0,0,0,1,0,0,7297.303
1-685155470,Accepted,In Progress,missing,Org line V2,T5,Low,PROD42,se,Sweden,515.537,0.091,37942.393,Friday,11,6,0,0,0,5,0,0,0,0,1,0,0,7297.303
1-685155470,Queued,Awaiting Assignment,missing,Org line V2,T16 2nd,Low,PROD42,se,Sweden,515.556,0.019,37942.412,Friday,12,6,0,0,0,5,0,0,0,0,1,0,0,7297.303
1-685155470,Accepted,In Progress,missing,Org line V2,T16 2nd,Low,PROD42,se,Sweden,528.689,13.133,37955.545,Friday,12,7,0,0,0,5,0,0,0,0,1,0,0,7297.303
1-685155470,Accepted,Wait - Implementation,missing,Org line V2,T16 2nd,Low,PROD42,se,Sweden,528.701,0.012,37955.557,Friday,13,7,0,0,0,5,0,0,0,0,1,0,0,7297.303
1-685155470,Accepted,In Progress,missing,Org line V2,T16 2nd,Low,PROD42,se,Sweden,7247.02,6718.319,44673.876,Friday,13,7,0,0,0,5,1,0,0,0,1,0,0,7297.303
1-685155470,Completed,Resolved,missing,Org line V2,T16 2nd,Low,PROD42,se,Sweden,7247.496,0.476,44674.352,Friday,14,7,0,0,0,5,1,0,0,0,1,0,0,7297.303
1-686580161,Queued,Awaiting Assignment,missing,Other,T19,High,PROD726,se,Sweden,0.0,0.0,37675.094,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,7049.063
1-686580161,Queued,Awaiting Assignment,missing,Other,T19,High,PROD726,se,Sweden,0.777,0.777,37675.871,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,7049.063
1-686580161,Queued,Awaiting Assignment,A2_3,Org line A2,G45 2nd,High,PROD726,se,Sweden,0.796,0.019,37675.89,Friday,0,2,0,0,0,0,0,0,0,0,0,0,0,7049.063
1-686580161,Accepted,In Progress,A2_3,Org line A2,G45 2nd,High,PROD726,se,Sweden,2.466,1.67,37677.56,Friday,0,3,0,0,0,0,0,0,0,0,0,0,0,7049.063
