SR_Number,Status,ACTIVITY,Involved_ST_Function_Div,Involved_Org_line_3,Involved_ST,SR_Latest_Impact,Product,Country,Owner_Country,time_from_start,time_from_previous_event(start),daytime,weekday,# ACTIVITY=In Progress,# ACTIVITY=Awaiting Assignment,# ACTIVITY=Resolved,# ACTIVITY=Assigned,# ACTIVITY=Closed,# ACTIVITY=Wait - User,# ACTIVITY=Wait - Implementation,# ACTIVITY=Wait,# ACTIVITY=Wait - Vendor,# ACTIVITY=In Call,# ACTIVITY=Wait - Customer,# ACTIVITY=Unmatched,# ACTIVITY=Cancelled,lead_time
1-532109338,Accepted,In Progress,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,3627.118,1201.457,18765.013,Friday,8,6,0,1,0,1,0,0,0,0,0,0,0,29240.593
1-532109338,Accepted,Wait,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,26165.464,22538.346,41303.359,Friday,9,6,0,1,0,1,0,0,0,0,0,0,0,29240.593
1-532109338,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,28578.66,2413.196,43716.555,Friday,9,6,0,1,0,1,0,1,0,0,0,0,0,29240.593
1-532109338,Completed,Resolved,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,28578.731,0.071,43716.626,Friday,10,6,0,1,0,1,0,1,0,0,0,0,0,29240.593
1-536444735,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND,0.0,0.0,16518.193,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,27860.295
1-536444735,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND,0.002,0.002,16518.195,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,27860.295
1-536444735,Queued,Awaiting Assignment,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,POLAND,0.165,0.163,16518.358,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,27860.295
1-536444735,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,1.401,1.236,16519.594,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,27860.295
1-536444735,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD542,nl,Netherlands,4.469,3.068,16522.662,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,27860.295
1-536444735,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND,6.298,1.829,16524.491,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,27860.295
1-536444735,Queued,Awaiting Assignment,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,POLAND,6.459,0.161,16524.652,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,27860.295
1-536444735,Accepted,In Progress,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,1045.058,1038.599,17563.251,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,27860.295
1-536444735,Accepted,Assigned,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,1045.062,0.004,17563.255,Friday,5,3,0,0,0,0,0,0,0,0,0,0,0,27860.295
1-536444735,Accepted,In Progress,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,2246.411,1201.349,18764.604,Friday,5,3,0,1,0,0,0,0,0,0,0,0,0,27860.295
1-536444735,Accepted,Wait,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,24785.814,22539.403,41304.007,Friday,6,3,0,1,0,0,0,0,0,0,0,0,0,27860.295
1-536444735,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,27198.483,2412.669,43716.676,Friday,6,3,0,1,0,0,0,1,0,0,0,0,0,27860.295
1-536444735,Completed,Resolved,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,27198.515,0.032,43716.708,Friday,7,3,0,1,0,0,0,1,0,0,0,0,0,27860.295
1-536481337,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND,0.0,0.0,16523.934,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,27854.554
1-536481337,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND,0.002,0.002,16523.936,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,27854.554
1-536481337,Queued,Awaiting Assignment,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,POLAND,0.217,0.215,16524.151,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,27854.554
1-536481337,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,2.611,2.394,16526.545,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,27854.554
1-536481337,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD542,nl,Netherlands,239.747,237.136,16763.681,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,27854.554
1-536481337,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND,240.149,0.402,16764.083,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,27854.554
1-536481337,Accepted,Wait - User,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND,240.379,0.23,16764.313,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,27854.554
1-536481337,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND,240.596,0.217,16764.53,Friday,4,2,0,0,0,1,0,0,0,0,0,0,0,27854.554
1-536481337,Queued,Awaiting Assignment,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,POLAND,241.614,1.018,16765.548,Friday,5,2,0,0,0,1,0,0,0,0,0,0,0,27854.554
1-536481337,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,246.343,4.729,16770.277,Friday,5,3,0,0,0,1,0,0,0,0,0,0,0,27854.554
1-536481337,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD542,nl,Netherlands,246.845,0.502,16770.779,Friday,6,3,0,0,0,1,0,0,0,0,0,0,0,27854.554
1-536481337,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND,248.13,1.285,16772.064,Friday,6,4,0,0,0,1,0,0,0,0,0,0,0,27854.554
1-536481337,Queued,Awaiting Assignment,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,POLAND,248.438,0.308,16772.372,Friday,7,4,0,0,0,1,0,0,0,0,0,0,0,27854.554
1-536481337,Accepted,In Progress,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,1039.218,790.78,17563.152,Friday,7,5,0,0,0,1,0,0,0,0,0,0,0,27854.554
1-536481337,Accepted,Assigned,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,1039.236,0.018,17563.17,Friday,8,5,0,0,0,1,0,0,0,0,0,0,0,27854.554
1-536481337,Accepted,In Progress,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,2246.104,1206.868,18770.038,Friday,8,5,0,1,0,1,0,0,0,0,0,0,0,27854.554
1-536481337,Accepted,Wait,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,24779.723,22533.619,41303.657,Friday,9,5,0,1,0,1,0,0,0,0,0,0,0,27854.554
1-536481337,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,27192.802,2413.079,43716.736,Friday,9,5,0,1,0,1,0,1,0,0,0,0,0,27854.554
1-536481337,Completed,Resolved,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,27192.833,0.031,43716.767,Friday,10,5,0,1,0,1,0,1,0,0,0,0,0,27854.554
1-541468268,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium,0.0,0.0,18264.042,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,26114.445
1-541468268,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium,0.007,0.007,18264.049,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,26114.445
1-541468268,Queued,Awaiting Assignment,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium,0.129,0.122,18264.171,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,26114.445
1-541468268,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,51.774,51.645,18315.816,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,26114.445
1-541468268,Queued,Awaiting Assignment,A2_1,Org line C,D5,Medium,PROD542,nl,Netherlands,52.909,1.135,18316.951,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,26114.445
1-541468268,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium,55.907,2.998,18319.949,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,26114.445
1-541468268,Queued,Awaiting Assignment,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Belgium,56.177,0.27,18320.219,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,26114.445
1-541468268,Accepted,In Progress,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,505.796,449.619,18769.838,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,26114.445
1-541468268,Accepted,Wait - Implementation,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,21074.939,20569.143,39338.981,Friday,5,3,0,0,0,0,0,0,0,0,0,0,0,26114.445
1-541468268,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,25452.844,4377.905,43716.886,Friday,5,3,0,0,0,0,1,0,0,0,0,0,0,26114.445
1-541468268,Completed,Resolved,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,25452.895,0.051,43716.937,Friday,6,3,0,0,0,0,1,0,0,0,0,0,0,26114.445
1-543979253,Accepted,In Progress,A2_1,Org line A2,M19 2nd,High,PROD700,se,Sweden,0.0,0.0,19444.357,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,25279.821
1-543979253,Accepted,In Progress,A2_1,Org line A2,M19 2nd,High,PROD700,se,Sweden,0.25,0.25,19444.607,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,25279.821
1-543979253,Queued,Awaiting Assignment,V3_2,Org line C,G368,High,PROD700,se,Sweden,0.518,0.268,19444.875,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,25279.821
1-543979253,Accepted,In Progress,V3_2,Org line C,G368,High,PROD700,se,Sweden,24619.173,24618.655,44063.53,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,25279.821
1-543979253,Completed,Resolved,V3_2,Org line C,G368,High,PROD700,se,Sweden,24619.211,0.038,44063.568,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,25279.821
1-544969832,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND,0.0,0.0,19973.842,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,24404.645
1-544969832,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND,0.027,0.027,19973.869,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,24404.645
1-544969832,Queued,Awaiting Assignment,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,POLAND,0.408,0.381,19974.25,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,24404.645
1-544969832,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,81.903,81.495,20055.745,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,24404.645
1-544969832,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD542,nl,Netherlands,88.686,6.783,20062.528,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,24404.645
1-544969832,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD542,nl,Netherlands,88.687,0.001,20062.529,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,24404.645
1-544969832,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND,96.458,7.771,20070.3,Friday,3,3,0,0,0,0,0,0,0,0,0,0,0,24404.645
1-544969832,Accepted,Assigned,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND,96.462,0.004,20070.304,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,24404.645
1-544969832,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND,148.721,52.259,20122.563,Friday,4,3,0,1,0,0,0,0,0,0,0,0,0,24404.645
1-544969832,Queued,Awaiting Assignment,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,POLAND,148.892,0.171,20122.734,Friday,5,3,0,1,0,0,0,0,0,0,0,0,0,24404.645
1-544969832,Accepted,In Progress,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,1135.59,986.698,21109.432,Friday,5,4,0,1,0,0,0,0,0,0,0,0,0,24404.645
1-544969832,Accepted,Wait - Implementation,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,19366.066,18230.476,39339.908,Friday,6,4,0,1,0,0,0,0,0,0,0,0,0,24404.645
1-544969832,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,23743.278,4377.212,43717.12,Friday,6,4,0,1,0,0,1,0,0,0,0,0,0,24404.645
1-544969832,Completed,Resolved,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,23743.317,0.039,43717.159,Friday,7,4,0,1,0,0,1,0,0,0,0,0,0,24404.645
1-557297151,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium,0.0,0.0,21348.596,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,22684.333
1-557297151,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium,0.075,0.075,21348.671,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,22684.333
1-557297151,Queued,Awaiting Assignment,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium,0.164,0.089,21348.76,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,22684.333
1-557297151,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,4.397,4.233,21352.993,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,22684.333
1-557297151,Queued,Awaiting Assignment,A2_1,Org line C,D5,Medium,PROD542,nl,Netherlands,4.449,0.052,21353.045,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,22684.333
1-557297151,Queued,Awaiting Assignment,A2_1,Org line C,D5,Medium,PROD542,nl,Netherlands,4.45,0.001,21353.046,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,22684.333
1-557297151,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium,6.529,2.079,21355.125,Friday,3,3,0,0,0,0,0,0,0,0,0,0,0,22684.333
1-557297151,Accepted,Assigned,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium,6.536,0.007,21355.132,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,22684.333
1-557297151,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium,14.093,7.557,21362.689,Friday,4,3,0,1,0,0,0,0,0,0,0,0,0,22684.333
1-557297151,Accepted,Wait - User,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium,14.15,0.057,21362.746,Friday,5,3,0,1,0,0,0,0,0,0,0,0,0,22684.333
1-557297151,Queued,Awaiting Assignment,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium,15.408,1.258,21364.004,Friday,5,3,0,1,0,1,0,0,0,0,0,0,0,22684.333
1-557297151,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,18.405,2.997,21367.001,Friday,5,4,0,1,0,1,0,0,0,0,0,0,0,22684.333
1-557297151,Queued,Awaiting Assignment,A2_1,Org line C,D5,Medium,PROD542,nl,Netherlands,18.474,0.069,21367.07,Friday,6,4,0,1,0,1,0,0,0,0,0,0,0,22684.333
1-557297151,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium,22.045,3.571,21370.641,Friday,6,5,0,1,0,1,0,0,0,0,0,0,0,22684.333
1-557297151,Queued,Awaiting Assignment,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Belgium,22.108,0.063,21370.704,Friday,7,5,0,1,0,1,0,0,0,0,0,0,0,22684.333
1-557297151,Accepted,In Progress,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,3301.834,3279.726,24650.43,Friday,7,6,0,1,0,1,0,0,0,0,0,0,0,22684.333
1-557297151,Accepted,Wait - Implementation,missing,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands,17991.68,14689.846,39340.276,Friday,8,6,0,1,0,1,0,0,0,0,0,0,0,22684.333
1-557297151,Accepted,In Progress,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,22368.746,4377.066,43717.342,Friday,8,6,0,1,0,1,1,0,0,0,0,0,0,22684.333
1-557297151,Completed,Resolved,missing,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands,22368.785,0.039,43717.381,Friday,9,6,0,1,0,1,1,0,0,0,0,0,0,22684.333
1-597436480,Accepted,In Progress,A2_1,Org line A2,D7,High,PROD776,se,Sweden,0.0,0.0,27401.489,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,16581.95
1-597436480,Accepted,In Progress,A2_1,Org line A2,D7,High,PROD776,se,Sweden,0.116,0.116,27401.605,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,16581.95
1-597436480,Queued,Awaiting Assignment,A2_1,Org line A2,N14 2nd,High,PROD776,se,Sweden,0.31,0.194,27401.799,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,16581.95
1-597436480,Accepted,In Progress,A2_1,Org line A2,N14 2nd,High,PROD776,se,POLAND,0.52,0.21,27402.009,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,16581.95
1-597436480,Queued,Awaiting Assignment,A2_1,Org line A2,D7,High,PROD776,se,POLAND,1.851,1.331,27403.34,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,16581.95
1-597436480,Queued,Awaiting Assignment,A2_1,Org line A2,D7,High,PROD776,se,POLAND,1.852,0.001,27403.341,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,16581.95
1-597436480,Accepted,In Progress,A2_1,Org line A2,D7,High,PROD776,se,Sweden,6.668,4.816,27408.157,Friday,3,3,0,0,0,0,0,0,0,0,0,0,0,16581.95
1-597436480,Accepted,Wait,A2_1,Org line A2,D7,High,PROD776,se,Sweden,7.044,0.376,27408.533,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,16581.95
1-597436480,Accepted,Wait,A2_1,Org line A2,D7,High,PROD776,se,0,86.6,79.556,27488.089,Friday,4,3,0,0,0,0,0,1,0,0,0,0,0,16581.95
1-597436480,Accepted,In Progress,A2_1,Org line A2,D7,High,PROD776,se,Sweden,249.449,162.849,27650.938,Friday,4,3,0,0,0,0,0,2,0,0,0,0,0,16581.95
1-597436480,Accepted,Wait,A2_1,Org line A2,D7,High,PROD776,se,Sweden,249.547,0.098,27651.036,Friday,5,3,0,0,0,0,0,2,0,0,0,0,0,16581.95
1-597436480,Accepted,In Progress,A2_1,Org line A2,D7,High,PROD776,se,Sweden,16581.8,16332.253,43983.289,Friday,5,3,0,0,0,0,0,3,0,0,0,0,0,16581.95
1-597436480,Accepted,Wait - Vendor,A2_1,Org line A2,D7,High,PROD776,se,Sweden,16581.876,0.076,43983.365,Friday,6,3,0,0,0,0,0,3,0,0,0,0,0,16581.95
1-597436480,Completed,Resolved,A2_1,Org line A2,D7,High,PROD776,se,Sweden,16581.948,0.072,43983.437,Friday,6,3,0,0,0,0,0,3,1,0,0,0,0,16581.95
1-603556351,Accepted,In Progress,missing,Org line F,G207 2nd,Low,PROD681,se,France,0.0,0.0,28249.262,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,16129.22
1-603556351,Accepted,In Progress,missing,Org line F,G207 2nd,Low,PROD681,se,France,0.018,0.018,28249.28,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,16129.22
1-603556351,Accepted,Assigned,missing,Org line F,G207 2nd,Low,PROD681,se,France,0.364,0.346,28249.626,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,16129.22
1-603556351,Accepted,In Progress,missing,Org line F,G207 2nd,Low,PROD681,se,Sweden,17.196,16.832,28266.458,Friday,2,0,0,1,0,0,0,0,0,0,0,0,0,16129.22
1-603556351,Queued,Awaiting Assignment,A2_2,Org line A2,G167 2nd,Low,PROD681,se,Sweden,17.216,0.02,28266.478,Friday,3,0,0,1,0,0,0,0,0,0,0,0,0,16129.22
1-603556351,Accepted,In Progress,A2_2,Org line A2,G167 2nd,Low,PROD681,se,Sweden,27.25,10.034,28276.512,Friday,3,1,0,1,0,0,0,0,0,0,0,0,0,16129.22
1-603556351,Accepted,Assigned,A2_2,Org line A2,G167 2nd,Low,PROD681,se,Sweden,27.257,0.007,28276.519,Friday,4,1,0,1,0,0,0,0,0,0,0,0,0,16129.22
1-603556351,Accepted,In Progress,A2_2,Org line A2,G167 2nd,Low,PROD681,se,Sweden,2006.509,1979.252,30255.771,Friday,4,1,0,2,0,0,0,0,0,0,0,0,0,16129.22
1-603556351,Accepted,Wait - User,A2_2,Org line A2,G167 2nd,Low,PROD681,se,Sweden,5708.105,3701.596,33957.367,Friday,5,1,0,2,0,0,0,0,0,0,0,0,0,16129.22
1-603556351,Completed,Resolved,A2_2,Org line A2,G167 2nd,Low,PROD681,se,Sweden,15492.26,9784.155,43741.522,Friday,5,1,0,2,0,1,0,0,0,0,0,0,0,16129.22
1-606902814,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD645,in,China,0.0,0.0,28864.052,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,15341.589
1-606902814,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD645,in,China,0.123,0.123,28864.175,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,15341.589
1-606902814,Queued,Awaiting Assignment,A2_4,Org line A2,M24 2nd,Low,PROD645,in,China,61.165,61.042,28925.217,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,15341.589
1-606902814,Accepted,In Progress,A2_4,Org line A2,M24 2nd,Low,PROD645,in,USA,1314.787,1253.622,30178.839,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,15341.589
1-606902814,Accepted,Wait - User,A2_4,Org line A2,M24 2nd,Low,PROD645,in,USA,1315.042,0.255,30179.094,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,15341.589
1-606902814,Completed,Resolved,A2_4,Org line A2,M24 2nd,Low,PROD645,in,USA,14727.492,13412.45,43591.544,Friday,3,1,0,0,0,1,0,0,0,0,0,0,0,15341.589
1-613379581,Queued,Awaiting Assignment,missing,Other,T19,Medium,PROD562,se,Sweden,0.0,0.0,29551.545,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,14740.821
1-613379581,Queued,Awaiting Assignment,A2_3,Org line A2,G356 2nd,Medium,PROD562,se,Sweden,0.053,0.053,29551.598,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,14740.821
1-613379581,Accepted,In Progress,A2_3,Org line A2,G356 2nd,Medium,PROD562,se,Sweden,3.793,3.74,29555.338,Friday,0,2,0,0,0,0,0,0,0,0,0,0,0,14740.821
1-613379581,Accepted,Wait - User,A2_3,Org line A2,G356 2nd,Medium,PROD562,se,Sweden,13.589,9.796,29565.134,Friday,1,2,0,0,0,0,0,0,0,0,0,0,0,14740.821
1-613379581,Accepted,In Progress,A2_3,Org line A2,G356 2nd,Medium,PROD562,se,Sweden,14097.098,14083.509,43648.643,Friday,1,2,0,0,0,1,0,0,0,0,0,0,0,14740.821
1-613379581,Completed,Resolved,A2_3,Org line A2,G356 2nd,Medium,PROD562,se,Sweden,14097.169,0.071,43648.714,Friday,2,2,0,0,0,1,0,0,0,0,0,0,0,14740.821
1-617858557,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD565,de,Belgium,0.0,0.0,30166.595,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,13866.327
1-617858557,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD565,de,Belgium,0.152,0.152,30166.747,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,13866.327
1-617858557,Queued,Awaiting Assignment,E_5,Org line C,G92,Medium,PROD565,de,Belgium,1.558,1.406,30168.153,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,13866.327
1-617858557,Accepted,In Progress,E_5,Org line C,G92,Medium,PROD565,de,INDIA,1.807,0.249,30168.402,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,13866.327
1-617858557,Accepted,Wait,E_5,Org line C,G92,Medium,PROD565,de,INDIA,4.256,2.449,30170.851,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,13866.327
1-617858557,Completed,Resolved,E_5,Org line C,G92,Medium,PROD565,de,INDIA,4.259,0.003,30170.854,Friday,3,1,0,0,0,0,0,1,0,0,0,0,0,13866.327
1-617858557,Accepted,Assigned,A2_1,Org line C,D5,Medium,PROD565,de,Belgium,85.423,81.164,30252.018,Friday,3,1,1,0,0,0,0,1,0,0,0,0,0,13866.327
1-617858557,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD565,de,Belgium,85.426,0.003,30252.021,Friday,3,1,1,1,0,0,0,1,0,0,0,0,0,13866.327
1-617858557,Queued,Awaiting Assignment,E_5,Org line C,G92,Medium,PROD565,de,Belgium,85.452,0.026,30252.047,Friday,4,1,1,1,0,0,0,1,0,0,0,0,0,13866.327
1-617858557,Accepted,In Progress,E_5,Org line C,G92,Medium,PROD565,de,INDIA,87.674,2.222,30254.269,Friday,4,2,1,1,0,0,0,1,0,0,0,0,0,13866.327
1-617858557,Accepted,Wait - User,E_5,Org line C,G92,Medium,PROD565,de,INDIA,90.805,3.131,30257.4,Friday,5,2,1,1,0,0,0,1,0,0,0,0,0,13866.327
1-617858557,Queued,Awaiting Assignment,missing,Org line V11,V49,Medium,PROD565,de,INDIA,173.062,82.257,30339.657,Friday,5,2,1,1,0,1,0,1,0,0,0,0,0,13866.327
1-617858557,Accepted,In Progress,missing,Org line V11,V49,Medium,PROD565,de,Germany,585.648,412.586,30752.243,Friday,5,3,1,1,0,1,0,1,0,0,0,0,0,13866.327
1-617858557,Accepted,Assigned,missing,Org line V11,V49,Medium,PROD565,de,Germany,585.661,0.013,30752.256,Friday,6,3,1,1,0,1,0,1,0,0,0,0,0,13866.327
1-617858557,Accepted,In Progress,missing,Org line V11,V49,Medium,PROD565,de,Germany,3707.455,3121.794,33874.05,Friday,6,3,1,2,0,1,0,1,0,0,0,0,0,13866.327
1-617858557,Queued,Awaiting Assignment,E_5,Org line C,G92,Medium,PROD565,de,Germany,3707.557,0.102,33874.152,Friday,7,3,1,2,0,1,0,1,0,0,0,0,0,13866.327
1-617858557,Accepted,In Progress,E_5,Org line C,G92,Medium,PROD565,de,INDIA,3708.807,1.25,33875.402,Friday,7,4,1,2,0,1,0,1,0,0,0,0,0,13866.327
1-617858557,Accepted,Wait - User,E_5,Org line C,G92,Medium,PROD565,de,INDIA,3708.813,0.006,33875.408,Friday,8,4,1,2,0,1,0,1,0,0,0,0,0,13866.327
1-617858557,Accepted,Assigned,E_5,Org line C,G92,Medium,PROD565,de,INDIA,3820.058,111.245,33986.653,Friday,8,4,1,2,0,2,0,1,0,0,0,0,0,13866.327
1-617858557,Accepted,In Progress,E_5,Org line C,G92,Medium,PROD565,de,INDIA,3853.251,33.193,34019.846,Friday,8,4,1,3,0,2,0,1,0,0,0,0,0,13866.327
